card_id,set_id,market_price_usd
sm8-70,sm8,146.94
sm8-71,sm8,25.74
sm8-72,sm8,51.49
sm8-73,sm8,78.28
sm8-74,sm8,117.3
sm8-75,sm8,107.64
sm8-76,sm8,8.25
sm8-77,sm8,134.23
sm8-78,sm8,56.03
sm8-79,sm8,70.34
sm8-80,sm8,137.31
sm8-81,sm8,42.89
sm8-82,sm8,106.47
sm8-83,sm8,18.14
sm8-84,sm8,107.04
sm8-85,sm8,52.71
sm8-86,sm8,97.37
sm8-87,sm8,2.52
sm8-88,sm8,57.4
sm8-89,sm8,53.05
sm8-90,sm8,60.79
sm8-91,sm8,114.0
sm8-92,sm8,33.36
sm8-93,sm8,147.74
sm8-94,sm8,123.64
sm8-95,sm8,16.86
sm8-96,sm8,116.52
sm8-97,sm8,145.11
sm8-98,sm8,22.0
sm8-99,sm8,7.98
sm8-100,sm8,90.05
sm8-101,sm8,117.02
sm8-102,sm8,15.89
sm8-103,sm8,98.77
sm8-104,sm8,42.28
sm8-105,sm8,77.83
sm8-106,sm8,110.27
sm8-107,sm8,16.43
sm8-108,sm8,25.36
sm8-109,sm8,140.98
sm8-110,sm8,1.95
sm8-111,sm8,43.78
sm8-112,sm8,147.47
sm8-113,sm8,72.94
sm8-114,sm8,89.55
sm8-115,sm8,62.99
sm8-116,sm8,89.11
sm8-117,sm8,52.19
sm8-118,sm8,38.85
sm8-119,sm8,90.78
sm8-120,sm8,72.76
sm8-121,sm8,60.7
sm8-122,sm8,70.51
sm8-123,sm8,62.61
sm8-124,sm8,80.7
sm8-125,sm8,139.43
sm8-126,sm8,136.79
sm8-127,sm8,38.44
sm8-128,sm8,62.86
sm8-129,sm8,18.51
sm8-130,sm8,67.55
sm8-131,sm8,105.87
sm8-132,sm8,71.34
sm8-133,sm8,81.28
sm8-134,sm8,109.9
sm8-135,sm8,40.55
sm8-136,sm8,44.68
sm8-137,sm8,124.38
sm8-138,sm8,140.0
sm8-139,sm8,136.59
sm8-140,sm8,126.77
sm8-141,sm8,103.91
sm8-142,sm8,128.05
sm8-143,sm8,39.35
sm8-206,sm8,76.48
sm8-144,sm8,24.95
sm8-145,sm8,65.28
sm8-146,sm8,136.47
sm8-147,sm8,112.18
sm8-148,sm8,43.79
sm8-149,sm8,21.11
sm8-150,sm8,78.54
sm8-151,sm8,64.54
sm8-152,sm8,20.52
sm8-153,sm8,10.73
sm8-154,sm8,67.16
sm8-155,sm8,54.43
sm8-156,sm8,87.16
sm8-157,sm8,81.14
sm8-158,sm8,124.38
sm8-159,sm8,22.91
sm8-160,sm8,23.52
sm8-161,sm8,133.17
sm8-162,sm8,133.56
sm8-163,sm8,7.08
sm8-164,sm8,64.89
sm8-165,sm8,89.78
sm8-166,sm8,139.09
sm8-167,sm8,102.86
sm8-168,sm8,50.88
sm8-169,sm8,76.2
sm8-170,sm8,25.45
sm8-171,sm8,58.56
sm8-172,sm8,15.7
sm8-172a,sm8,56.75
sm8-173,sm8,8.41
sm8-174,sm8,55.02
sm8-175,sm8,36.55
sm8-176,sm8,41.0
sm8-177,sm8,112.24
sm8-178,sm8,53.92
sm8-179,sm8,127.71
sm8-180,sm8,62.42
sm8-181,sm8,95.81
sm8-182,sm8,78.08
sm8-183,sm8,133.21
sm8-184,sm8,2.59
sm8-185,sm8,112.76
sm8-186,sm8,1.5
sm8-187,sm8,69.81
sm8-187a,sm8,114.73
sm8-188,sm8,33.24
sm8-188a,sm8,53.46
sm8-189,sm8,67.29
sm8-189a,sm8,56.9
sm8-190,sm8,127.89
sm8-191,sm8,68.08
sm8-192,sm8,32.16
sm8-193,sm8,23.05
sm8-194,sm8,120.56
sm8-195,sm8,141.66
sm8-196,sm8,142.7
sm8-197,sm8,32.17
sm8-198,sm8,15.63
sm8-199,sm8,48.78
sm8-207,sm8,139.85
sm8-208,sm8,109.26
sm8-209,sm8,117.63
sm8-210,sm8,2.53
sm8-211,sm8,32.31
sm8-212,sm8,101.17
sm8-213,sm8,65.39
sm8-214,sm8,66.61
sm8-215,sm8,123.25
sm8-216,sm8,77.42
sm8-217,sm8,75.13
sm8-218,sm8,112.48
sm8-219,sm8,9.45
sm8-220,sm8,42.9
sm8-221,sm8,74.98
sm8-222,sm8,119.26
sm8-223,sm8,3.99
sm8-224,sm8,13.76
sm8-225,sm8,107.85
sm8-227,sm8,78.9
sm8-228,sm8,47.91
sm8-229,sm8,102.12
sm8-230,sm8,83.24
sm8-231,sm8,143.85
sm8-232,sm8,145.91
sm8-233,sm8,33.13
sm8-235,sm8,85.18
sm8-236,sm8,106.07
xy9-5,xy9,121.28
xy9-6,xy9,91.25
xy9-7,xy9,82.74
xy9-8,xy9,49.83
xy9-9,xy9,45.44
xy9-10,xy9,115.28
xy9-11,xy9,12.26
xy9-12,xy9,20.55
xy9-13,xy9,141.87
xy9-14,xy9,143.13
xy9-15,xy9,96.64
xy9-16,xy9,53.96
xy9-17,xy9,72.83
xy9-18,xy9,28.3
xy9-19,xy9,68.88
xy9-20,xy9,136.54
xy9-21,xy9,91.73
xy9-22,xy9,59.39
xy9-23,xy9,83.7
xy9-24,xy9,12.47
xy9-25,xy9,111.5
xy9-26,xy9,66.1
xy9-27,xy9,67.7
xy9-28,xy9,40.67
xy9-29,xy9,136.07
xy9-30,xy9,82.6
xy9-31,xy9,18.72
xy9-32,xy9,9.22
xy9-33,xy9,136.12
xy9-34,xy9,122.37
xy9-35,xy9,104.05
xy9-36,xy9,121.05
xy9-37,xy9,18.48
xy9-38,xy9,14.56
xy9-39,xy9,97.84
xy9-40,xy9,15.72
xy9-41,xy9,45.29
xy9-42,xy9,8.76
xy9-43,xy9,58.01
xy9-44,xy9,143.09
xy9-45,xy9,87.7
xy9-46,xy9,59.27
xy9-47,xy9,86.04
xy9-48,xy9,8.56
xy9-49,xy9,122.94
xy9-50,xy9,59.9
xy9-51,xy9,11.2
xy9-52,xy9,51.88
xy9-53,xy9,60.09
xy9-54,xy9,128.76
xy9-55,xy9,13.5
xy9-56,xy9,19.2
xy9-57,xy9,14.94
xy9-58,xy9,74.39
xy9-59,xy9,94.74
xy9-60,xy9,13.24
xy9-61,xy9,85.1
xy9-62,xy9,45.44
xy9-63,xy9,22.23
xy9-64,xy9,121.24
xy9-65,xy9,60.77
xy9-66,xy9,145.6
xy9-67,xy9,91.83
xy9-68,xy9,129.91
xy9-69,xy9,116.69
xy9-70,xy9,75.95
xy9-71,xy9,103.25
xy9-72,xy9,40.67
xy9-73,xy9,34.64
xy9-74,xy9,122.4
xy9-75,xy9,101.96
xy9-76,xy9,109.71
xy9-77,xy9,130.49
xy9-78,xy9,131.66
xy9-79,xy9,106.03
xy9-80,xy9,43.9
xy9-81,xy9,138.96
xy9-82,xy9,31.25
xy9-83,xy9,121.22
xy9-84,xy9,15.03
xy9-85,xy9,13.94
xy9-86,xy9,47.4
xy9-87,xy9,140.65
xy9-88,xy9,13.55
xy9-89,xy9,81.66
xy9-90,xy9,147.15
xy9-91,xy9,32.25
xy9-92,xy9,72.75
xy9-93,xy9,37.46
xy9-94,xy9,24.66
xy9-95,xy9,86.48
xy9-96,xy9,117.47
xy9-97,xy9,59.51
xy9-98,xy9,28.14
xy9-98a,xy9,48.36
xy9-98b,xy9,131.46
xy9-99,xy9,128.4
xy9-100,xy9,81.59
xy9-101,xy9,14.4
xy9-102,xy9,41.03
xy9-103,xy9,54.58
xy9-104,xy9,65.99
xy9-105,xy9,26.87
xy9-106,xy9,22.64
xy9-107,xy9,112.09
xy9-107a,xy9,62.72
xy9-108,xy9,142.13
xy9-109,xy9,41.26
xy9-110,xy9,58.48
xy9-111,xy9,99.51
xy9-112,xy9,52.98
xy9-113,xy9,8.38
xy9-114,xy9,69.46
xy9-115,xy9,51.93
xy9-116,xy9,54.24
xy9-117,xy9,83.18
xy9-118,xy9,123.18
xy9-119,xy9,42.92
xy9-120,xy9,110.32
xy9-121,xy9,88.02
xy9-122,xy9,93.8
xy9-123,xy9,42.57
dp3-19,dp3,93.76
dp3-20,dp3,55.01
dp3-21,dp3,77.06
dp3-22,dp3,61.17
dp3-23,dp3,8.13
dp3-24,dp3,70.61
dp3-25,dp3,61.16
dp3-26,dp3,121.64
dp3-27,dp3,80.18
dp3-28,dp3,59.52
dp3-29,dp3,104.31
sm12-165,sm12,115.4
dp3-30,dp3,136.82
dp3-31,dp3,97.68
dp3-32,dp3,124.9
dp3-33,dp3,80.64
dp3-34,dp3,146.11
dp3-35,dp3,22.77
dp3-36,dp3,17.75
dp3-37,dp3,82.2
dp3-38,dp3,107.42
dp3-39,dp3,79.16
dp3-40,dp3,16.42
dp3-41,dp3,75.08
dp3-42,dp3,8.2
dp3-43,dp3,4.32
dp3-44,dp3,7.36
dp3-45,dp3,84.65
dp3-46,dp3,68.24
dp3-47,dp3,71.11
dp3-48,dp3,20.84
dp3-49,dp3,71.56
dp3-50,dp3,90.44
dp3-51,dp3,146.13
dp3-52,dp3,62.48
dp3-53,dp3,62.1
dp3-54,dp3,69.17
dp3-55,dp3,30.67
dp3-56,dp3,13.52
dp3-57,dp3,115.33
dp3-58,dp3,73.93
dp3-59,dp3,51.02
dp3-60,dp3,48.92
dp3-61,dp3,13.83
dp3-62,dp3,58.37
dp3-63,dp3,46.52
dp3-64,dp3,21.99
dp3-65,dp3,19.98
dp3-66,dp3,43.63
dp3-67,dp3,104.37
dp3-68,dp3,99.94
dp3-69,dp3,53.67
dp3-70,dp3,78.25
dp3-71,dp3,23.41
dp3-72,dp3,124.27
pgo-88,pgo,61.97
dp3-73,dp3,38.76
dp3-74,dp3,115.96
dp3-75,dp3,97.73
dp3-76,dp3,13.56
dp3-77,dp3,92.32
dp3-78,dp3,103.4
dp3-79,dp3,82.72
dp3-80,dp3,32.02
dp3-81,dp3,66.89
dp3-82,dp3,37.8
dp3-83,dp3,73.44
dp3-84,dp3,42.17
dp3-85,dp3,44.5
dp3-86,dp3,130.71
dp3-87,dp3,112.31
dp3-88,dp3,78.64
dp3-89,dp3,92.82
dp3-90,dp3,109.1
dp3-91,dp3,130.54
dp3-92,dp3,36.24
dp3-93,dp3,66.36
dp3-94,dp3,10.45
dp3-95,dp3,139.65
dp3-96,dp3,10.38
dp3-97,dp3,75.96
dp3-98,dp3,6.81
dp3-99,dp3,91.63
dp3-100,dp3,92.2
dp3-101,dp3,58.13
dp3-102,dp3,66.91
dp3-103,dp3,34.98
dp3-104,dp3,105.25
dp3-105,dp3,114.58
dp3-106,dp3,118.08
dp3-107,dp3,51.36
dp3-108,dp3,78.46
dp3-109,dp3,69.48
dp3-110,dp3,142.06
dp3-111,dp3,37.54
dp3-112,dp3,54.43
dp3-113,dp3,22.03
dp3-114,dp3,81.79
dp3-115,dp3,125.93
dp3-116,dp3,118.81
sv3-227,sv3,79.13
dp3-117,dp3,60.42
dp3-118,dp3,116.69
dp3-119,dp3,25.99
dp3-120,dp3,116.36
dp3-121,dp3,52.18
dp3-122,dp3,61.33
dp3-123,dp3,21.23
dp3-124,dp3,54.42
dp3-125,dp3,83.61
dp3-126,dp3,13.44
dp3-127,dp3,116.62
dp3-128,dp3,2.81
dp3-129,dp3,79.58
dp3-130,dp3,46.18
dp3-131,dp3,76.82
dp3-132,dp3,101.99
sm12-19,sm12,84.49
sm12-20,sm12,33.86
sm12-21,sm12,53.7
sm12-22,sm12,102.26
sm12-23,sm12,147.62
sm12-24,sm12,14.71
sm12-25,sm12,2.15
sm12-26,sm12,83.34
sm12-27,sm12,14.13
sm12-28,sm12,93.33
sm12-29,sm12,69.41
sm12-30,sm12,142.24
sm12-31,sm12,104.82
sm12-32,sm12,13.01
sm12-33,sm12,3.66
sm12-34,sm12,110.46
sm12-35,sm12,136.42
sm12-36,sm12,143.91
sm12-37,sm12,72.22
sm12-38,sm12,103.33
sm12-39,sm12,133.42
sm12-40,sm12,103.04
sm12-41,sm12,118.6
sm12-42,sm12,119.62
sm12-43,sm12,111.23
sm12-44,sm12,91.35
sm12-45,sm12,31.92
sm12-46,sm12,80.1
sm12-47,sm12,11.07
sm12-48,sm12,86.98
sm12-49,sm12,18.3
sm12-50,sm12,17.52
sm12-51,sm12,4.37
sm12-52,sm12,64.75
sm12-53,sm12,2.92
sm12-54,sm12,79.3
sm12-55,sm12,1.67
sm12-56,sm12,21.04
sm12-57,sm12,129.32
sm12-58,sm12,39.3
sm12-59,sm12,60.11
sm12-60,sm12,27.92
sm12-61,sm12,112.47
sm12-62,sm12,77.79
sm12-63,sm12,10.27
sm12-64,sm12,7.55
sm12-65,sm12,42.84
sm12-66,sm12,120.62
sm12-67,sm12,86.1
sm12-68,sm12,133.36
sm12-69,sm12,145.64
sm12-70,sm12,2.27
sm12-71,sm12,1.95
sm12-72,sm12,44.86
sm12-73,sm12,34.91
sm12-74,sm12,101.45
sm12-75,sm12,149.95
sm12-76,sm12,51.56
sm12-77,sm12,73.32
sm12-78,sm12,23.16
sm12-79,sm12,100.14
sm12-80,sm12,50.32
sm12-81,sm12,59.64
sm12-82,sm12,3.96
sm12-83,sm12,88.29
sm12-84,sm12,20.87
sm12-85,sm12,40.45
sm12-86,sm12,149.76
sm12-87,sm12,85.74
sm12-88,sm12,90.41
sm12-89,sm12,104.28
sm12-226,sm12,124.25
sm12-90,sm12,112.11
sm12-91,sm12,105.01
sm12-92,sm12,66.02
sm12-93,sm12,83.88
sm12-94,sm12,118.83
sm12-95,sm12,134.92
sm12-96,sm12,145.71
sm12-97,sm12,10.93
sm12-98,sm12,94.06
sm12-99,sm12,44.93
sm12-100,sm12,116.81
sm12-101,sm12,99.26
sm12-102,sm12,100.35
sm12-103,sm12,58.22
sm12-104,sm12,10.88
sm12-105,sm12,146.86
sm12-106,sm12,114.59
sm12-107,sm12,103.54
sm12-108,sm12,82.81
sm12-109,sm12,110.66
sm12-110,sm12,137.48
sm12-111,sm12,44.69
sm12-112,sm12,55.28
sm12-113,sm12,96.27
sm12-114,sm12,47.09
sm12-115,sm12,142.6
sm12-116,sm12,58.5
sm12-117,sm12,135.48
sm12-118,sm12,38.59
sm12-119,sm12,16.7
sm12-120,sm12,85.61
sm12-121,sm12,129.07
sm12-122,sm12,7.68
sm12-123,sm12,29.54
sm12-124,sm12,55.15
sm12-125,sm12,2.2
sm12-126,sm12,37.28
sm12-166,sm12,66.35
sm12-127,sm12,45.15
sm12-128,sm12,114.61
sm12-129,sm12,126.07
sm12-130,sm12,50.76
sm12-131,sm12,12.06
sm12-132,sm12,86.05
sm12-133,sm12,86.96
sm12-134,sm12,71.18
sm12-135,sm12,108.91
sm12-136,sm12,106.58
sm12-137,sm12,32.82
sm12-138,sm12,106.39
sm12-139,sm12,28.45
sm12-140,sm12,67.85
sm12-141,sm12,52.48
sm12-142,sm12,94.14
sm12-143,sm12,20.25
sm12-143a,sm12,128.18
sm12-144,sm12,30.5
sm12-145,sm12,110.04
sm12-146,sm12,133.94
sm12-147,sm12,122.39
sm12-148,sm12,91.81
sm12-149,sm12,8.41
sm12-150,sm12,77.65
sm12-151,sm12,143.8
sm12-152,sm12,120.05
sm12-153,sm12,7.2
sm12-154,sm12,62.97
sm12-155,sm12,74.61
sm12-156,sm12,76.99
sm12-157,sm12,34.47
sm12-158,sm12,28.61
sm12-159,sm12,7.75
sm12-160,sm12,121.23
sm12-161,sm12,113.61
sm12-162,sm12,39.01
sm12-163,sm12,16.74
sm12-164,sm12,77.0
sm12-167,sm12,59.44
sm12-168,sm12,39.82
sm12-169,sm12,42.1
sm12-170,sm12,6.84
sm12-171,sm12,108.39
sm12-172,sm12,37.95
sm12-173,sm12,48.62
sm12-174,sm12,138.29
sm12-175,sm12,96.53
sm12-176,sm12,134.61
sm12-177,sm12,21.71
sm12-178,sm12,61.36
sm12-179,sm12,148.26
sm12-180,sm12,34.7
sm12-181,sm12,104.46
sm12-182,sm12,121.25
sm12-183,sm12,54.31
sm12-184,sm12,134.51
sm12-185,sm12,34.9
sm12-186,sm12,135.7
sm12-187,sm12,40.88
sm12-188,sm12,64.8
sm12-189,sm12,52.27
sm12-190,sm12,39.22
sm12-191,sm12,118.76
sm12-192,sm12,27.07
sm12-193,sm12,98.43
sm12-194,sm12,53.53
sm12-195,sm12,7.25
sm12-196,sm12,97.24
sm12-197,sm12,48.68
sm12-198,sm12,68.11
sm12-199,sm12,65.03
sm12-200,sm12,63.6
sm12-201,sm12,122.34
sm12-202,sm12,57.47
sm12-203,sm12,63.59
sm12-204,sm12,40.32
sm12-205,sm12,123.69
sm12-206,sm12,65.1
sm12-207,sm12,16.29
sm12-208,sm12,38.23
sm12-209,sm12,148.16
sm12-210,sm12,51.7
sm12-211,sm12,86.19
sm12-212,sm12,39.37
sm12-213,sm12,103.74
sm12-214,sm12,110.98
sm12-215,sm12,91.66
sm12-216,sm12,120.15
sm12-217,sm12,108.37
sm12-218,sm12,142.09
sm12-219,sm12,28.85
sm12-220,sm12,106.02
sm12-221,sm12,34.64
sm12-222,sm12,72.92
sm12-223,sm12,111.73
sm12-224,sm12,37.7
sm12-225,sm12,67.73
sm12-227,sm12,38.0
sm12-228,sm12,39.3
sm12-229,sm12,2.97
sm12-230,sm12,84.02
sm12-231,sm12,6.05
sm12-232,sm12,133.86
sm12-233,sm12,46.21
sm12-234,sm12,27.78
sm12-235,sm12,15.25
sm12-236,sm12,60.11
sm12-237,sm12,65.4
sm12-238,sm12,79.4
sm12-239,sm12,67.82
sm12-240,sm12,99.31
sm12-241,sm12,46.92
sm12-242,sm12,19.63
sm12-243,sm12,23.13
sm12-244,sm12,12.89
sm12-245,sm12,143.82
sm12-246,sm12,98.65
sm12-247,sm12,33.1
sm12-248,sm12,15.14
sm12-249,sm12,65.04
sm12-250,sm12,74.85
sm12-251,sm12,129.32
sm12-252,sm12,70.51
sm12-253,sm12,148.97
sm12-254,sm12,29.13
sm12-255,sm12,61.09
sm12-256,sm12,82.08
sm12-257,sm12,106.76
sm12-258,sm12,95.01
sm12-259,sm12,4.16
sm12-260,sm12,93.07
sm12-261,sm12,79.46
sm12-262,sm12,100.44
sm12-263,sm12,6.23
sm12-264,sm12,31.65
sm12-265,sm12,118.63
sm12-266,sm12,31.15
sm12-267,sm12,62.48
sm12-268,sm12,54.32
sm12-269,sm12,32.21
sm12-270,sm12,101.35
sm12-271,sm12,132.66
basep-20,basep,139.6
basep-21,basep,116.1
basep-22,basep,81.63
basep-23,basep,100.44
basep-24,basep,87.06
basep-25,basep,32.1
basep-26,basep,36.4
basep-27,basep,7.93
basep-28,basep,145.98
basep-29,basep,27.64
basep-30,basep,111.25
basep-31,basep,122.84
basep-32,basep,61.36
basep-33,basep,18.31
basep-34,basep,7.17
basep-35,basep,58.76
basep-36,basep,58.56
basep-37,basep,67.78
basep-38,basep,125.86
basep-39,basep,11.72
basep-40,basep,120.46
basep-41,basep,46.01
basep-42,basep,81.48
basep-43,basep,56.14
basep-44,basep,32.28
basep-45,basep,26.47
basep-46,basep,2.28
basep-47,basep,119.97
basep-48,basep,4.25
basep-49,basep,122.47
basep-50,basep,128.44
basep-51,basep,146.73
basep-52,basep,81.91
basep-53,basep,53.1
sm35-15,sm35,132.71
sm35-16,sm35,103.76
sm35-17,sm35,99.92
sm35-18,sm35,62.05
sm35-19,sm35,27.09
sm35-20,sm35,6.95
sm35-21,sm35,19.29
sm35-22,sm35,136.1
sm35-23,sm35,32.1
sm35-24,sm35,118.84
sm35-25,sm35,136.41
sm35-26,sm35,135.09
sm35-27,sm35,6.0
sm35-28,sm35,32.46
sm35-29,sm35,62.61
sm35-30,sm35,80.23
sm35-31,sm35,146.67
sm35-32,sm35,110.9
sm35-33,sm35,32.75
sm35-34,sm35,144.04
sm35-35,sm35,19.0
sm35-36,sm35,63.71
sm35-37,sm35,90.77
sm35-38,sm35,21.52
sm35-39,sm35,108.84
sm35-40,sm35,53.26
sm35-41,sm35,17.66
sm35-42,sm35,113.21
sm35-43,sm35,30.54
sm35-44,sm35,146.16
sm35-45,sm35,16.78
sm35-46,sm35,136.19
sm35-47,sm35,111.69
sm35-48,sm35,104.73
sm35-49,sm35,68.14
sm35-50,sm35,49.14
sm35-51,sm35,144.92
sm35-52,sm35,52.29
sm35-53,sm35,45.24
sm35-54,sm35,87.98
sm35-55,sm35,3.49
sm35-56,sm35,14.48
sm35-57,sm35,23.9
sm35-58,sm35,92.24
sm35-59,sm35,125.51
sm35-60,sm35,58.06
sm35-61,sm35,9.29
sm35-62,sm35,104.13
sm35-63,sm35,26.99
sm35-64,sm35,117.59
sm35-65,sm35,134.55
sm35-66,sm35,118.22
sm35-67,sm35,19.34
sm35-68,sm35,74.21
sm35-68a,sm35,108.3
sm35-69,sm35,75.99
sm35-70,sm35,112.79
sm35-71,sm35,83.71
sm35-72,sm35,120.33
sm35-73,sm35,144.1
sm35-74,sm35,41.6
sm35-75,sm35,145.06
sm35-76,sm35,142.24
sm35-77,sm35,23.12
sm35-77a,sm35,48.13
sm35-78,sm35,35.9
hgss1-9,hgss1,95.77
hgss1-10,hgss1,124.71
hgss1-11,hgss1,47.28
hgss1-12,hgss1,84.26
hgss1-13,hgss1,28.05
hgss1-14,hgss1,82.86
hgss1-15,hgss1,59.94
xy4-95,xy4,44.14
hgss1-16,hgss1,147.57
hgss1-17,hgss1,38.79
hgss1-18,hgss1,146.29
hgss1-19,hgss1,83.12
hgss1-20,hgss1,118.03
hgss1-21,hgss1,30.58
hgss1-22,hgss1,132.64
hgss1-23,hgss1,8.85
hgss1-24,hgss1,94.47
hgss1-25,hgss1,112.78
hgss1-26,hgss1,8.6
hgss1-27,hgss1,111.13
hgss1-28,hgss1,101.24
hgss1-29,hgss1,1.01
hgss1-30,hgss1,65.35
hgss1-31,hgss1,113.67
hgss1-32,hgss1,73.27
hgss1-33,hgss1,77.64
hgss1-34,hgss1,114.2
hgss1-35,hgss1,55.05
hgss1-36,hgss1,90.44
hgss1-37,hgss1,111.95
hgss1-38,hgss1,51.2
hgss1-39,hgss1,110.18
hgss1-40,hgss1,116.43
hgss1-41,hgss1,100.07
hgss1-42,hgss1,66.89
hgss1-43,hgss1,58.96
hgss1-44,hgss1,136.27
hgss1-45,hgss1,36.69
hgss1-46,hgss1,139.71
hgss1-47,hgss1,84.89
hgss1-48,hgss1,137.88
hgss1-49,hgss1,55.37
hgss1-50,hgss1,125.11
hgss1-51,hgss1,147.99
hgss1-52,hgss1,124.67
hgss1-53,hgss1,93.1
hgss1-54,hgss1,45.47
hgss1-55,hgss1,65.46
hgss1-56,hgss1,54.03
xy4-96,xy4,22.1
hgss1-57,hgss1,105.73
hgss1-58,hgss1,146.05
hgss1-59,hgss1,75.3
hgss1-60,hgss1,139.95
hgss1-61,hgss1,138.96
hgss1-62,hgss1,71.03
hgss1-63,hgss1,96.85
hgss1-64,hgss1,29.51
hgss1-65,hgss1,18.51
hgss1-66,hgss1,2.05
hgss1-67,hgss1,5.71
hgss1-68,hgss1,8.07
hgss1-69,hgss1,60.22
hgss1-70,hgss1,40.49
hgss1-71,hgss1,78.29
hgss1-72,hgss1,96.68
hgss1-73,hgss1,139.41
hgss1-74,hgss1,5.16
hgss1-75,hgss1,74.92
hgss1-76,hgss1,36.3
hgss1-77,hgss1,91.09
hgss1-78,hgss1,46.24
hgss1-79,hgss1,145.66
hgss1-80,hgss1,7.12
hgss1-81,hgss1,21.43
hgss1-82,hgss1,82.62
hgss1-83,hgss1,122.43
hgss1-84,hgss1,77.31
hgss1-85,hgss1,73.15
hgss1-86,hgss1,108.93
hgss1-87,hgss1,132.22
hgss1-88,hgss1,3.38
hgss1-89,hgss1,98.87
hgss1-90,hgss1,41.69
hgss1-91,hgss1,140.98
hgss1-92,hgss1,145.13
hgss1-93,hgss1,22.91
hgss1-98,hgss1,141.72
hgss1-99,hgss1,102.06
hgss1-100,hgss1,78.16
hgss1-101,hgss1,117.21
hgss1-102,hgss1,50.76
hgss1-103,hgss1,81.67
hgss1-104,hgss1,14.12
hgss1-105,hgss1,99.53
hgss1-106,hgss1,100.99
hgss1-107,hgss1,148.29
hgss1-108,hgss1,119.37
hgss1-109,hgss1,47.97
hgss1-110,hgss1,92.74
hgss1-111,hgss1,23.64
hgss1-112,hgss1,89.81
hgss1-113,hgss1,130.36
hgss1-114,hgss1,92.23
hgss1-115,hgss1,122.64
hgss1-116,hgss1,42.44
hgss1-117,hgss1,55.59
hgss1-118,hgss1,92.36
hgss1-119,hgss1,55.98
hgss1-120,hgss1,124.98
hgss1-121,hgss1,82.33
hgss1-122,hgss1,112.17
hgss1-123,hgss1,27.82
hgss1-ONE,hgss1,107.62
xy4-16,xy4,19.29
xy4-17,xy4,88.35
xy4-19,xy4,85.19
xy4-20,xy4,47.05
xy4-21,xy4,49.67
xy4-22,xy4,46.11
xy4-23,xy4,71.51
xy4-24,xy4,141.51
xy4-24a,xy4,34.67
xy4-25,xy4,44.64
xy4-26,xy4,8.26
xy4-27,xy4,131.49
xy4-28,xy4,50.77
xy4-29,xy4,92.31
xy4-30,xy4,6.13
xy4-31,xy4,10.35
xy4-32,xy4,9.27
xy4-33,xy4,122.61
xy4-34,xy4,28.68
xy4-35,xy4,66.78
xy4-36,xy4,95.59
xy4-37,xy4,27.01
xy4-38,xy4,109.72
xy4-39,xy4,75.62
xy4-40,xy4,32.97
xy4-41,xy4,32.16
xy4-42,xy4,131.82
xy4-43,xy4,58.82
xy4-44,xy4,123.29
xy4-45,xy4,43.38
xy4-46,xy4,35.05
xy4-47,xy4,56.8
xy4-48,xy4,59.59
xy4-49,xy4,83.66
xy4-50,xy4,142.47
xy4-51,xy4,63.47
xy4-52,xy4,127.52
xy4-53,xy4,66.37
xy4-54,xy4,4.76
xy4-55,xy4,126.36
xy4-56,xy4,60.15
xy4-57,xy4,108.14
xy4-58,xy4,137.87
xy4-59,xy4,120.49
xy4-60,xy4,110.5
xy4-61,xy4,51.77
xy4-62,xy4,3.07
xy4-63,xy4,143.51
xy4-64,xy4,128.94
xy4-65,xy4,119.41
xy4-65a,xy4,47.27
xy4-66,xy4,136.41
xy4-67,xy4,41.69
xy4-68,xy4,11.23
xy4-69,xy4,115.05
xy4-70,xy4,64.56
xy4-71,xy4,16.38
xy4-72,xy4,80.13
xy4-73,xy4,63.43
xy4-74,xy4,118.58
xy4-75,xy4,131.8
xy4-76,xy4,132.56
xy4-77,xy4,87.69
xy4-78,xy4,5.28
xy4-79,xy4,137.89
xy4-80,xy4,78.22
xy4-81,xy4,139.53
xy4-82,xy4,73.98
xy4-83,xy4,124.36
xy4-84,xy4,43.72
xy4-85,xy4,41.58
xy4-86,xy4,46.79
xy4-87,xy4,113.18
xy4-88,xy4,79.13
xy4-89,xy4,48.42
xy4-90,xy4,129.41
xy4-91,xy4,48.61
xy4-92,xy4,55.82
xy4-93,xy4,115.05
xy4-94,xy4,131.42
xy4-97,xy4,140.51
xy4-98,xy4,98.38
xy4-99,xy4,4.77
xy4-100,xy4,52.87
xy4-101,xy4,48.14
xy4-102,xy4,68.97
xy4-103,xy4,37.6
xy4-104,xy4,145.25
xy4-105,xy4,136.99
xy4-106,xy4,55.97
xy4-107,xy4,10.53
xy4-108,xy4,77.35
xy4-109,xy4,125.7
xy4-110,xy4,94.37
xy4-111,xy4,20.72
xy4-112,xy4,60.22
xy4-113,xy4,4.48
xy4-114,xy4,72.5
xy4-115,xy4,2.19
xy4-116,xy4,120.43
xy4-117,xy4,87.99
xy4-118,xy4,84.15
xy4-119,xy4,104.92
xy4-120,xy4,29.37
xy4-121,xy4,27.88
xy4-122,xy4,86.76
swsh11-5,swsh11,139.03
swsh11-6,swsh11,68.98
swsh11-7,swsh11,94.98
swsh11-8,swsh11,65.9
swsh11-9,swsh11,59.9
swsh11-10,swsh11,82.1
swsh11-11,swsh11,39.31
swsh11-12,swsh11,114.89
swsh11-13,swsh11,77.31
swsh11-14,swsh11,133.96
